water_year,month,day,calendar_year,hour,sme2_dpt_C,smf1_dpt_C,smg1_dpt_C,smg2_dpt_C,smm1_dpt_C,smm2_dpt_C
2012,02,12,2012,21,-6.4,-6.7,-6.3,-6.0,-6.6,-6.1
2012,02,12,2012,22,-7.5,-7.2,-7.0,-6.4,-7.0,-7.1
2012,02,12,2012,23,-8.0,-7.7,-7.5,-7.2,-7.6,-7.6
2012,02,13,2012,00,-7.3,-8.0,-7.2,-6.9,-7.9,-7.1
2012,02,13,2012,01,-6.7,-7.7,-7.3,-6.7,-7.8,-6.7
2012,02,13,2012,02,-6.3,-7.4,-7.2,-5.9,-7.8,-6.1
2012,02,13,2012,03,-6.2,-7.2,-6.6,-5.6,-7.6,-5.8
2012,02,13,2012,04,-6.0,-5.9,-5.1,-5.6,-7.2,-5.5
2012,02,13,2012,05,-6.0,-6.3,-5.4,-6.0,-7.1,-5.6
2012,02,13,2012,06,-6.1,-6.1,-5.5,-5.6,-6.8,-5.7
2012,02,13,2012,07,-6.3,-5.9,-5.7,-5.9,-6.7,-6.1
2012,02,13,2012,08,-6.5,-6.1,-5.9,-6.2,-6.2,-6.3
2012,02,13,2012,09,-6.1,-4.6,-4.7,-5.7,-4.5,-6.0
2012,02,13,2012,10,-5.5,-4.2,-4.6,-5.3,-4.1,-5.5
2012,02,13,2012,11,-5.2,-4.4,-4.4,-4.8,-4.8,-5.2
2012,02,13,2012,12,-4.6,-3.9,-3.9,-4.2,-4.1,-4.4
2012,02,13,2012,13,-3.9,-3.4,-3.5,-3.6,-3.5,-3.8
2012,02,13,2012,14,-3.6,-3.1,-3.1,-3.3,-3.0,-3.4
2012,02,13,2012,15,-3.9,-3.0,-2.8,-3.2,-3.5,-3.7
2012,02,13,2012,16,-4.2,-3.8,-3.7,-3.9,-3.6,-4.0
2012,02,13,2012,17,-3.9,-3.4,-3.2,-3.4,-3.1,-3.5
2012,02,13,2012,18,-4.3,-3.4,-3.1,-3.6,-3.3,-3.9
2012,02,13,2012,19,-4.4,-4.1,-3.6,-4.0,-4.0,-4.2
2012,02,13,2012,20,-5.1,-3.9,-3.4,-4.3,-3.8,-4.6
2012,02,13,2012,21,-6.3,-4.7,-4.4,-5.6,-5.2,-5.9
2012,02,13,2012,22,-6.3,-5.9,-5.7,-5.9,-6.0,-6.1
2012,02,13,2012,23,-7.3,-6.5,-6.4,-6.8,-6.6,-7.0
2012,02,14,2012,00,-6.7,-6.6,-6.3,-6.3,-6.5,-6.6
2012,02,14,2012,01,-6.7,-6.2,-6.0,-6.2,-6.1,-6.4
2012,02,14,2012,02,-6.6,-7.6,-7.5,-6.4,-6.8,-6.5
2012,02,14,2012,03,-6.8,-6.4,-6.7,-6.2,-6.5,-6.4
2012,02,14,2012,04,-6.7,-6.0,-5.9,-6.2,-6.0,-6.4
2012,02,14,2012,05,-6.9,-6.0,-5.9,-6.2,-6.0,-6.5
2012,02,14,2012,06,-6.9,-6.0,-5.4,-6.1,-6.0,-6.4
2012,02,14,2012,07,-6.2,-5.4,-5.1,-5.5,-5.3,-5.6
2012,02,14,2012,08,-6.1,-5.4,-5.0,-5.4,-5.3,-5.6
2012,02,14,2012,09,-5.8,-5.0,-4.8,-5.0,-5.1,-5.3
2012,02,14,2012,10,-5.4,-4.6,-4.5,-4.8,-4.7,-5.0
2012,02,14,2012,11,-5.5,-4.7,-4.6,-4.9,-4.7,-5.3
2012,02,14,2012,12,-5.6,-4.8,-4.6,-5.0,-4.9,-5.3
2012,02,14,2012,13,-5.7,-4.7,-4.6,-4.9,-4.8,-5.3
2012,02,14,2012,14,-5.2,-4.5,-4.5,-4.8,-4.7,-5.0
2012,02,14,2012,15,-5.2,-4.6,-4.6,-4.8,-4.7,-5.1
2012,02,14,2012,16,-4.9,-4.2,-4.2,-4.4,-4.2,-4.7
2012,02,14,2012,17,-4.6,-4.1,-3.9,-4.1,-4.1,-4.4
2012,02,14,2012,18,-5.0,-4.8,-4.4,-4.7,-4.6,-4.9
2012,02,14,2012,19,-5.2,-4.5,-4.1,-4.7,-4.1,-4.8
2012,02,14,2012,20,-4.8,-3.7,-3.4,-3.9,-3.7,-4.3
2012,02,14,2012,21,-4.5,-3.4,-3.1,-3.6,-3.3,-3.9
2012,02,14,2012,22,-5.0,-3.9,-3.6,-4.1,-3.8,-4.4
2012,02,14,2012,23,-5.7,-4.6,-4.4,-4.7,-4.4,-5.0
2012,02,15,2012,00,-6.5,-5.5,-5.5,-5.6,-5.4,-5.8
2012,02,15,2012,01,-7.3,-6.2,-5.9,-6.2,-6.4,-7.0
2012,02,15,2012,02,-8.2,-7.0,-6.8,-7.1,-7.1,-7.8
2012,02,15,2012,03,-8.4,-7.3,-7.2,-7.4,-7.3,-7.7
2012,02,15,2012,04,-8.2,-7.9,-7.4,-7.5,-7.5,-7.7
2012,02,15,2012,05,-8.0,-9.6,-8.8,-7.7,-8.1,-7.8
2012,02,15,2012,06,-8.0,-8.7,-8.0,-7.4,-7.9,-7.5
2012,02,15,2012,07,-8.3,-8.2,-7.7,-7.6,-7.8,-7.8
2012,02,15,2012,08,-8.8,-11.0,-8.6,-8.1,-8.3,-8.4
2012,02,15,2012,09,-7.9,-7.3,-7.0,-7.2,-7.5,-7.8
2012,02,15,2012,10,-7.5,-6.7,-6.2,-6.7,-7.0,-7.4
2012,02,15,2012,11,-7.0,-6.0,-6.0,-6.4,-6.8,-6.9
2012,02,15,2012,12,-6.4,-5.5,-5.3,-6.2,-5.8,-6.5
2012,02,15,2012,13,-8.7,-5.8,-5.7,-6.4,-8.7,-8.2
2012,02,15,2012,14,-8.6,-7.1,-6.6,-7.5,-7.2,-7.5
2012,02,15,2012,15,-7.2,-6.2,-6.3,-6.6,-6.3,-6.7
2012,02,15,2012,16,-7.4,-6.7,-6.7,-6.9,-6.7,-6.9
2012,02,15,2012,17,-8.3,-7.2,-7.1,-7.2,-7.2,-7.3
2012,02,15,2012,18,-8.2,-7.7,-7.3,-7.5,-7.7,-7.6
2012,02,15,2012,19,-8.9,-9.0,-8.4,-7.8,-7.9,-8.1
2012,02,15,2012,20,-9.2,-10.3,-10.0,-8.2,-9.2,-8.5
2012,02,15,2012,21,-8.9,-11.2,-10.7,-8.2,-10.2,-8.5
2012,02,15,2012,22,-10.8,-11.5,-10.8,-9.2,-10.3,-10.3
2012,02,15,2012,23,-10.9,-11.7,-11.8,-10.0,-10.5,-10.8
2012,02,16,2012,00,-10.6,-12.2,-12.4,-9.4,-11.8,-9.8
2012,02,16,2012,01,-11.6,-12.7,-12.5,-10.7,-12.6,-10.9
2012,02,16,2012,02,-11.7,-13.0,-13.4,-11.1,-13.0,-11.4
2012,02,16,2012,03,-11.4,-13.4,-14.3,-11.1,-13.7,-11.2
2012,02,16,2012,04,-11.3,-14.3,-14.0,-11.6,-14.9,-10.9
2012,02,16,2012,05,-11.0,-14.6,-14.5,-11.1,-14.9,-10.4
2012,02,16,2012,06,-10.1,-14.5,-14.3,-10.8,-15.1,-9.2
2012,02,16,2012,07,-10.6,-14.2,-13.3,-10.9,-14.6,-9.4
2012,02,16,2012,08,-10.4,-13.2,-11.8,-10.1,-13.3,-10.5
2012,02,16,2012,09,-9.5,-9.9,-7.3,-8.7,-8.5,-9.2
2012,02,16,2012,10,-8.8,-7.5,-7.1,-8.6,-6.7,-8.9
2012,02,16,2012,11,-8.4,-7.6,-7.6,-8.1,-7.9,-8.4
2012,02,16,2012,12,-8.2,-7.5,-7.5,-7.9,-7.7,-8.1
2012,02,16,2012,13,-8.4,-7.6,-7.7,-8.2,-7.9,-8.4
2012,02,16,2012,14,-8.2,-7.3,-7.8,-8.1,-7.7,-7.9
2012,02,16,2012,15,-8.0,-7.6,-7.9,-8.0,-7.8,-7.9
2012,02,16,2012,16,-7.7,-6.9,-7.2,-7.3,-7.2,-7.4
2012,02,16,2012,17,-6.5,-5.3,-6.0,-6.4,-5.9,-6.4
2012,02,16,2012,18,-6.8,-5.4,-5.2,-6.3,-5.7,-6.4
2012,02,16,2012,19,-7.0,-4.9,-4.5,-6.5,-5.1,-6.7
2012,02,16,2012,20,-6.9,-4.6,-4.4,-6.6,-4.7,-6.8
2012,02,16,2012,21,-7.6,-4.9,-4.7,-7.0,-4.7,-7.1
2012,02,16,2012,22,-7.5,-4.7,-4.3,-7.0,-4.6,-7.1
2012,02,16,2012,23,-7.5,-4.9,-4.5,-6.9,-4.7,-7.2
2012,02,17,2012,00,-7.5,-5.0,-4.5,-7.0,-4.9,-7.3
2012,02,17,2012,01,-7.5,-5.0,-4.5,-7.3,-4.7,-7.4
2012,02,17,2012,02,-7.3,-5.0,-4.5,-6.9,-4.9,-7.2
2012,02,17,2012,03,-7.1,-4.9,-4.8,-6.7,-4.8,-7.0
2012,02,17,2012,04,-6.9,-4.8,-4.4,-6.6,-4.9,-6.7
2012,02,17,2012,05,-6.9,-4.5,-4.0,-6.5,-4.6,-6.7
2012,02,17,2012,06,-6.8,-4.6,-4.0,-6.3,-4.7,-6.7
2012,02,17,2012,07,-6.6,-5.9,-5.5,-6.1,-5.9,-6.6
2012,02,17,2012,08,-6.4,-5.7,-5.3,-6.0,-5.6,-6.2
2012,02,17,2012,09,-5.9,-5.2,-4.9,-5.4,-5.0,-5.7
2012,02,17,2012,10,-4.7,-4.5,-4.6,-4.7,-4.5,-4.8
2012,02,17,2012,11,-3.1,-3.3,-3.6,-3.2,-3.1,-3.4
2012,02,17,2012,12,-2.6,-2.5,-2.7,-2.9,-2.5,-2.8
2012,02,17,2012,13,-2.6,-2.2,-2.2,-2.6,-2.4,-2.7
2012,02,17,2012,14,-2.6,-2.2,-2.3,-2.6,-2.4,-2.6
2012,02,17,2012,15,-2.9,-2.4,-2.5,-2.8,-2.6,-2.8
2012,02,17,2012,16,-2.9,-2.5,-2.5,-2.9,-2.5,-2.9
2012,02,17,2012,17,-2.8,-2.0,-2.5,-2.7,-2.3,-2.7
2012,02,17,2012,18,-2.3,-1.6,-1.8,-2.1,-1.7,-2.2
2012,02,17,2012,19,-2.7,-2.5,-2.3,-2.5,-2.2,-2.7
2012,02,17,2012,20,-3.2,-2.8,-2.4,-2.9,-2.6,-3.1
2012,02,17,2012,21,-3.5,-2.7,-2.4,-3.1,-2.7,-3.4
2012,02,17,2012,22,-3.7,-3.5,-3.2,-3.4,-3.5,-3.5
2012,02,17,2012,23,-3.7,-4.2,-3.9,-3.4,-4.1,-3.6
2012,02,18,2012,00,-3.7,-4.2,-3.6,-3.4,-4.3,-3.5
2012,02,18,2012,01,-3.7,-4.2,-3.7,-3.4,-4.3,-3.5
2012,02,18,2012,02,-3.6,-3.6,-3.3,-3.4,-3.8,-3.5
2012,02,18,2012,03,-3.6,-2.8,-2.7,-3.3,-3.2,-3.5
2012,02,18,2012,04,-3.8,-3.3,-3.4,-3.5,-3.2,-3.7
2012,02,18,2012,05,-4.0,-3.2,-3.1,-3.6,-3.1,-3.8
2012,02,18,2012,06,-3.8,-2.9,-2.8,-3.4,-2.9,-3.6
2012,02,18,2012,07,-3.6,-3.0,-2.8,-3.2,-3.0,-3.4
2012,02,18,2012,08,-3.4,-2.6,-2.6,-3.0,-2.6,-3.3
2012,02,18,2012,09,-3.2,-2.4,-2.1,-2.6,-2.3,-2.8
2012,02,18,2012,10,-5.8,-4.7,-4.5,-5.0,-4.6,-5.2
2012,02,18,2012,11,-6.2,-4.8,-4.8,-5.3,-4.8,-5.6
2012,02,18,2012,12,-6.8,-5.3,-5.3,-5.8,-5.4,-6.1
2012,02,18,2012,13,-7.3,-6.1,-6.0,-6.5,-6.1,-6.8
2012,02,18,2012,14,-6.8,-5.7,-5.5,-6.0,-5.9,-6.4
2012,02,18,2012,15,-7.6,-6.4,-6.3,-6.8,-6.6,-7.1
2012,02,18,2012,16,-7.5,-6.5,-6.2,-6.8,-6.5,-7.1
2012,02,18,2012,17,-6.8,-5.8,-5.7,-6.1,-5.9,-6.3
2012,02,18,2012,18,-6.3,-5.7,-5.5,-5.8,-5.6,-6.0
2012,02,18,2012,19,-6.4,-7.1,-6.4,-5.9,-6.6,-6.0
2012,02,18,2012,20,-7.2,-7.8,-7.5,-6.0,-7.5,-6.1
2012,02,18,2012,21,-11.6,-9.8,-9.5,-8.8,-9.6,-10.2
2012,02,18,2012,22,-11.6,-10.2,-10.2,-10.7,-10.3,-11.2
2012,02,18,2012,23,-11.1,-11.5,-11.4,-10.7,-11.5,-11.0
2012,02,19,2012,00,-11.1,-12.6,-12.4,-10.9,-12.2,-11.1
2012,02,19,2012,01,-11.4,-13.1,-12.9,-10.5,-13.1,-10.9
2012,02,19,2012,02,-11.6,-13.7,-13.6,-10.0,-14.2,-11.2
2012,02,19,2012,03,-11.4,-14.2,-13.9,-9.6,-14.9,-10.2
2012,02,19,2012,04,-11.0,-14.3,-14.3,-9.8,-15.3,-9.9
2012,02,19,2012,05,-10.6,-14.6,-14.9,-10.1,-15.5,-10.2
2012,02,19,2012,06,-10.7,-13.6,-12.8,-10.2,-13.8,-10.3
2012,02,19,2012,07,-10.6,-13.2,-12.1,-10.3,-13.7,-10.5
2012,02,19,2012,08,-10.6,-13.3,-12.2,-10.0,-13.1,-10.3
2012,02,19,2012,09,-9.8,-9.0,-8.4,-9.1,-8.7,-9.5
2012,02,19,2012,10,-9.6,-8.5,-8.4,-8.9,-8.6,-9.4
2012,02,19,2012,11,-9.4,-8.2,-8.3,-8.6,-8.7,-9.2
2012,02,19,2012,12,-9.4,-8.5,-8.7,-8.9,-8.8,-9.1
2012,02,19,2012,13,-9.8,-8.8,-8.7,-9.1,-9.2,-9.7
2012,02,19,2012,14,-9.4,-8.6,-8.7,-9.1,-8.9,-9.3
2012,02,19,2012,15,-9.8,-9.0,-9.1,-9.4,-9.2,-9.6
2012,02,19,2012,16,-9.9,-9.2,-9.4,-9.4,-9.3,-9.6
2012,02,19,2012,17,-10.0,-9.5,-9.8,-9.8,-9.5,-9.8
2012,02,19,2012,18,-11.7,-10.2,-10.2,-11.2,-10.8,-11.5
2012,02,19,2012,19,-13.3,-11.6,-10.7,-12.7,-11.7,-12.8
2012,02,19,2012,20,-13.4,-12.6,-11.8,-12.9,-12.7,-13.2
2012,02,19,2012,21,-13.8,-12.9,-12.3,-13.1,-13.2,-13.3
2012,02,19,2012,22,-13.5,-12.9,-12.1,-13.1,-13.2,-13.3
2012,02,19,2012,23,-12.7,-12.8,-12.2,-12.8,-13.4,-12.5
2012,02,20,2012,00,-12.5,-12.4,-11.7,-12.3,-13.0,-12.2
2012,02,20,2012,01,-12.8,-11.9,-11.5,-12.2,-12.6,-12.5
2012,02,20,2012,02,-12.6,-12.1,-11.6,-12.3,-12.5,-12.4
2012,02,20,2012,03,-12.2,-12.2,-11.7,-12.2,-12.6,-12.0
2012,02,20,2012,04,-12.1,-12.7,-12.2,-11.8,-12.9,-11.9
2012,02,20,2012,05,-12.0,-13.0,-12.5,-11.8,-13.2,-11.8
2012,02,20,2012,06,-11.8,-11.9,-11.5,-11.6,-12.4,-11.6
2012,02,20,2012,07,-11.7,-12.1,-11.7,-11.3,-12.6,-11.4
2012,02,20,2012,08,-11.2,-10.8,-10.1,-10.9,-11.1,-11.1
2012,02,20,2012,09,-10.5,-8.1,-8.4,-10.1,-9.1,-10.3
2012,02,20,2012,10,-9.7,-8.8,-8.8,-9.3,-8.5,-9.5
2012,02,20,2012,11,-7.8,-6.9,-6.7,-7.2,-7.2,-7.6
2012,02,20,2012,12,-5.3,-4.5,-4.4,-4.8,-4.7,-5.1
2012,02,20,2012,13,-3.7,-2.9,-2.8,-3.2,-2.8,-3.4
2012,02,20,2012,14,-2.6,-1.5,-1.3,-1.8,-1.6,-2.0
2012,02,20,2012,15,-2.0,-1.0,-0.8,-1.2,-0.9,-1.6
2012,02,20,2012,16,-1.9,-0.9,-0.5,-1.1,-0.8,-1.5
2012,02,20,2012,17,-1.8,-0.8,-0.5,-1.1,-0.6,-1.4
2012,02,20,2012,18,-1.7,-0.9,-0.7,-1.0,-0.7,-1.2
2012,02,20,2012,19,-1.4,-1.1,-0.8,-0.8,-0.8,-1.1
2012,02,20,2012,20,-1.5,-1.2,-0.9,-0.8,-1.0,-1.3
2012,02,20,2012,21,-1.6,-1.4,-1.0,-0.8,-1.1,-1.4
2012,02,20,2012,22,-1.8,-0.9,-0.6,-1.1,-0.6,-1.3
2012,02,20,2012,23,-1.7,-0.8,-0.7,-1.0,-0.7,-1.2
2012,02,21,2012,00,-2.0,-1.1,-0.9,-1.4,-1.0,-1.6
2012,02,21,2012,01,-2.0,-1.1,-0.9,-1.4,-0.9,-1.7
2012,02,21,2012,02,-1.9,-0.9,-0.7,-1.3,-0.8,-1.6
2012,02,21,2012,03,-1.9,-1.0,-0.8,-1.3,-0.8,-1.5
2012,02,21,2012,04,-1.8,-0.9,-0.7,-1.2,-0.7,-1.5
2012,02,21,2012,05,-1.8,-0.9,-0.7,-1.2,-0.6,-1.4
2012,02,21,2012,06,-1.8,-1.0,-0.8,-1.3,-0.7,-1.5
2012,02,21,2012,07,-1.8,-1.1,-0.8,-1.4,-0.7,-1.5
2012,02,21,2012,08,-1.2,-0.8,-0.5,-1.1,-0.2,-1.0
2012,02,21,2012,09,-0.4, 0.1, 0.3,-0.3, 0.6,-0.3
2012,02,21,2012,10,-0.2, 0.5, 0.9,-0.0, 0.9,-0.2
2012,02,21,2012,11,-0.2, 1.2, 1.4, 0.4, 1.3,-0.1
2012,02,21,2012,12, 0.1, 1.7, 1.8, 1.2, 1.8, 0.7
2012,02,21,2012,13, 0.9, 2.1, 2.2, 1.7, 2.2, 1.3
2012,02,21,2012,14, 2.1, 2.6, 3.0, 2.6, 2.9, 2.3
2012,02,21,2012,15, 3.0, 3.7, 4.0, 3.7, 3.8, 3.3
2012,02,21,2012,16, 3.6, 4.0, 4.3, 4.2, 4.1, 3.9
2012,02,21,2012,17, 3.4, 3.8, 3.9, 3.8, 3.9, 4.1
2012,02,21,2012,18, 2.4, 3.0, 3.0, 3.0, 3.0, 3.5
2012,02,21,2012,19, 2.0, 2.4, 2.5, 2.6, 2.4, 2.4
2012,02,21,2012,20, 1.6, 2.1, 2.1, 2.2, 2.1, 2.0
2012,02,21,2012,21, 1.2, 1.6, 1.6, 1.7, 1.5, 1.5
2012,02,21,2012,22, 0.9, 1.5, 1.4, 1.4, 1.3, 1.1
2012,02,21,2012,23, 0.9, 1.4, 1.5, 1.4, 1.4, 1.0
2012,02,22,2012,00, 0.8, 1.2, 1.3, 1.2, 1.2, 0.9
2012,02,22,2012,01, 0.6, 1.0, 1.2, 1.1, 1.1, 0.8
2012,02,22,2012,02, 0.3, 0.8, 0.9, 0.8, 0.8, 0.5
2012,02,22,2012,03, 0.3, 0.7, 0.8, 0.7, 0.7, 0.5
2012,02,22,2012,04, 0.4, 0.7, 0.8, 0.8, 0.8, 0.6
2012,02,22,2012,05, 0.1, 0.4, 0.5, 0.5, 0.5, 0.4
2012,02,22,2012,06,-0.1, 0.0, 0.2, 0.3, 0.2, 0.2
2012,02,22,2012,07,-0.4, 0.3, 0.1, 0.1, 0.1,-0.2
2012,02,22,2012,08,-0.6, 0.1,-0.0,-0.2,-0.2,-0.4
2012,02,22,2012,09,-0.8, 0.1, 0.2,-0.3,-0.3,-0.6
2012,02,22,2012,10,-0.6, 0.3, 0.3,-0.1,-0.1,-0.5
2012,02,22,2012,11,-1.4,-0.4,-0.4,-0.9,-0.9,-1.3
2012,02,22,2012,12,-1.8,-1.1,-1.1,-1.4,-1.3,-1.7
2012,02,22,2012,13,-1.6,-0.9,-0.9,-1.3,-1.1,-1.5
2012,02,22,2012,14,-1.1,-0.5,-0.6,-0.9,-0.7,-1.0
2012,02,22,2012,15,-0.4, 0.1, 0.2,-0.2,-0.0,-0.4
2012,02,22,2012,16, 0.9, 1.5, 1.6, 1.3, 1.5, 1.1
2012,02,22,2012,17, 2.0, 2.6, 2.9, 2.6, 2.7, 2.4
2012,02,22,2012,18, 1.9, 2.7, 3.0, 2.7, 2.7, 2.3
2012,02,22,2012,19, 0.7, 1.6, 1.8, 1.5, 1.6, 1.4
2012,02,22,2012,20,-1.1, 0.7, 1.1, 0.4, 0.0,-0.2
2012,02,22,2012,21,-4.2,-2.5,-2.5,-3.1,-2.9,-3.3
2012,02,22,2012,22,-4.5,-3.0,-3.1,-3.5,-3.4,-3.9
2012,02,22,2012,23,-9.0,-7.1,-7.4,-7.9,-7.7,-8.3
2012,02,23,2012,00,-10.5,-9.0,-9.1,-9.6,-9.4,-9.9
2012,02,23,2012,01,-9.8,-8.7,-8.8,-9.1,-8.8,-9.3
2012,02,23,2012,02,-10.1,-9.0,-9.0,-9.4,-9.0,-9.6
2012,02,23,2012,03,-9.7,-8.8,-8.9,-9.1,-8.8,-9.2
2012,02,23,2012,04,-9.5,-8.5,-8.5,-8.8,-8.6,-9.1
2012,02,23,2012,05,-8.7,-7.7,-7.6,-7.9,-7.8,-8.2
2012,02,23,2012,06,-8.7,-7.8,-7.8,-8.1,-7.8,-8.3
2012,02,23,2012,07,-9.1,-8.2,-8.2,-8.5,-8.2,-8.7
2012,02,23,2012,08,-9.0,-8.0,-7.8,-8.1,-8.2,-8.5
2012,02,23,2012,09,-8.4,-7.5,-7.3,-7.7,-7.7,-8.1
2012,02,23,2012,10,-8.1,-7.2,-6.9,-7.3,-7.3,-7.7
2012,02,23,2012,11,-7.9,-7.1,-7.2,-7.6,-7.4,-7.8
2012,02,23,2012,12,-8.4,-7.1,-7.2,-7.6,-7.7,-8.0
2012,02,23,2012,13,-8.6,-7.7,-7.7,-8.0,-8.0,-8.4
2012,02,23,2012,14,-8.8,-7.8,-8.0,-8.2,-8.0,-8.4
2012,02,23,2012,15,-8.8,-7.9,-8.0,-8.3,-8.3,-8.6
2012,02,23,2012,16,-9.1,-8.2,-8.6,-8.6,-8.6,-8.9
2012,02,23,2012,17,-9.5,-8.8,-9.2,-9.2,-9.0,-9.2
2012,02,23,2012,18,-10.0,-9.3,-9.6,-9.8,-9.4,-9.7
2012,02,23,2012,19,-10.3,-8.6,-8.9,-9.9,-9.1,-10.0
2012,02,23,2012,20,-10.9,-8.8,-8.4,-10.3,-9.3,-10.5
2012,02,23,2012,21,-11.2,-9.4,-8.8,-10.6,-9.8,-10.9
2012,02,23,2012,22,-11.2,-9.9,-9.3,-10.8,-10.1,-10.9
2012,02,23,2012,23,-11.1,-10.1,-9.6,-10.7,-10.4,-10.9
2012,02,24,2012,00,-10.9,-10.1,-9.7,-10.5,-10.5,-10.8
2012,02,24,2012,01,-11.0,-9.8,-9.6,-10.5,-10.4,-10.8
2012,02,24,2012,02,-11.1,-10.0,-9.7,-10.6,-10.4,-10.9
2012,02,24,2012,03,-11.3,-10.1,-10.0,-10.8,-10.7,-11.0
2012,02,24,2012,04,-11.0,-10.4,-10.2,-10.8,-10.8,-10.7
2012,02,24,2012,05,-11.1,-10.4,-10.0,-10.8,-10.9,-10.8
2012,02,24,2012,06,-11.3,-10.5,-10.1,-10.7,-10.9,-11.0
2012,02,24,2012,07,-11.5,-10.5,-10.3,-10.8,-10.9,-11.2
2012,02,24,2012,08,-11.5,-10.0,-9.6,-10.7,-10.5,-11.1
2012,02,24,2012,09,-11.0,-8.6,-8.5,-10.5,-8.6,-11.2
2012,02,24,2012,10,-11.2,-9.2,-10.2,-11.1,-9.6,-11.2
2012,02,24,2012,11,-11.3,-10.2,-9.8,-10.7,-10.3,-11.2
2012,02,24,2012,12,-10.2,-9.4,-9.1,-9.9,-9.9,-10.0
2012,02,24,2012,13,-8.3,-7.6,-7.4,-8.1,-7.8,-7.9
2012,02,24,2012,14,-7.0,-6.4,-6.3,-6.8,-6.5,-6.5
2012,02,24,2012,15,-6.6,-5.9,-5.9,-6.5,-6.1,-6.1
2012,02,24,2012,16,-6.3,-5.8,-5.6,-6.2,-5.7,-5.9
2012,02,24,2012,17,-5.8,-5.2,-5.3,-5.8,-5.3,-5.4
2012,02,24,2012,18,-5.9,-4.6,-5.2,-5.9,-5.1,-5.6
2012,02,24,2012,19,-6.2,-5.0,-5.4,-6.0,-5.2,-5.8
2012,02,24,2012,20,-6.7,-5.3,-5.8,-6.5,-5.5,-6.3
2012,02,24,2012,21,-6.6,-5.3,-5.8,-6.4,-5.8,-6.3
2012,02,24,2012,22,-6.8,-5.8,-6.2,-6.6,-6.1,-6.5
2012,02,24,2012,23,-6.6,-5.5,-6.2,-6.5,-5.8,-6.3
2012,02,25,2012,00,-6.2,-4.7,-5.9,-6.1,-5.1,-6.1
2012,02,25,2012,01,-6.3,-5.3,-6.0,-6.1,-5.7,-6.2
2012,02,25,2012,02,-2.6,-2.0,-1.9,-2.2,-1.9,-2.4
2012,02,25,2012,03,-3.8,-2.6,-2.4,-3.0,-2.5,-3.3
2012,02,25,2012,04,-5.4,-4.1,-3.8,-4.4,-4.1,-4.8
2012,02,25,2012,05,-6.5,-5.4,-4.8,-5.6,-5.5,-6.3
2012,02,25,2012,06,-7.8,-6.1,-5.5,-7.0,-6.4,-7.6
2012,02,25,2012,07,-8.5,-6.7,-6.0,-7.8,-7.1,-8.2
2012,02,25,2012,08,-9.3,-7.1,-6.3,-8.3,-7.9,-8.9
2012,02,25,2012,09,-9.5,-6.9,-5.9,-8.3,-8.0,-9.0
2012,02,25,2012,10,-10.0,-7.0,-7.2,-9.2,-8.4,-9.4
2012,02,25,2012,11,-10.5,-7.4,-8.7,-9.4,-9.1,-9.8
2012,02,25,2012,12,-10.3,-8.1,-8.6,-9.4,-9.2,-9.7
2012,02,25,2012,13,-10.4,-8.2,-8.9,-9.7,-9.4,-9.9
2012,02,25,2012,14,-10.9,-9.2,-9.5,-10.3,-9.9,-10.5
2012,02,25,2012,15,-9.6,-8.5,-8.6,-9.2,-8.8,-9.5
2012,02,25,2012,16,-10.2,-9.1,-9.0,-9.6,-9.2,-9.9
2012,02,25,2012,17,-11.0,-9.7,-9.8,-10.0,-10.0,-10.3
2012,02,25,2012,18,-12.7,-11.3,-11.5,-11.9,-11.8,-12.2
2012,02,25,2012,19,-12.2,-11.2,-11.2,-11.7,-11.3,-11.7
2012,02,25,2012,20,-11.9,-10.9,-10.9,-11.3,-11.0,-11.5
2012,02,25,2012,21,-11.8,-10.8,-10.7,-11.2,-10.8,-11.4
2012,02,25,2012,22,-12.0,-11.1,-11.0,-11.4,-11.2,-11.7
2012,02,25,2012,23,-11.8,-11.3,-11.3,-11.5,-11.1,-11.6
2012,02,26,2012,00,-12.1,-11.4,-11.4,-11.6,-11.4,-11.8
2012,02,26,2012,01,-12.4,-11.7,-11.8,-11.8,-11.7,-12.1
2012,02,26,2012,02,-13.1,-12.8,-12.4,-12.5,-12.7,-12.8
2012,02,26,2012,03,-13.3,-14.6,-14.8,-12.9,-13.7,-13.0
2012,02,26,2012,04,-13.3,-15.8,-16.3,-12.9,-14.1,-12.9
2012,02,26,2012,05,-13.5,-16.9,-17.1,-12.9,-15.1,-13.0
2012,02,26,2012,06,-13.6,-17.5,-17.5,-13.2,-17.0,-13.1
2012,02,26,2012,07,-13.9,-17.6,-17.5,-13.4,-17.6,-13.3
2012,02,26,2012,08,-13.5,-17.7,-16.5,-13.2,-17.4,-12.7
2012,02,26,2012,09,-12.6,-13.4,-11.5,-12.1,-12.0,-12.4
2012,02,26,2012,10,-12.8,-12.1,-12.0,-12.4,-12.2,-12.6
2012,02,26,2012,11,-13.2,-12.1,-12.3,-12.9,-12.5,-13.0
2012,02,26,2012,12,-13.3,-12.4,-12.3,-12.8,-12.7,-12.9
2012,02,26,2012,13,-13.1,-12.3,-12.0,-12.7,-13.2,-13.1
2012,02,26,2012,14,-12.8,-12.2,-12.2,-12.7,-12.6,-12.4
2012,02,26,2012,15,-12.4,-11.8,-11.4,-11.7,-12.0,-11.9
