water_year,month,day,calendar_year,hour,sme2_rh,smf1_rh,smg1_rh,smg2_rh,smm1_rh,smm2_rh
2008,10,17,2007,01,1.00,1.00,0.98,1.00,1.00,1.00
2008,10,17,2007,02,0.99,1.00,0.98,1.00,1.00,1.00
2008,10,17,2007,03,1.00,1.00,0.99,1.00,1.00,1.00
2008,10,17,2007,04,1.00,1.00,0.99,1.00,1.00,1.00
2008,10,17,2007,05,1.00,1.00,0.99,1.00,1.00,1.00
2008,10,17,2007,06,1.00,1.00,0.99,1.00,1.00,1.00
2008,10,17,2007,07,1.00,1.00,0.99,1.00,1.00,1.00
2008,10,17,2007,08,1.00,1.00,0.99,1.00,1.00,1.00
2008,10,17,2007,09,1.00,0.99,0.98,1.00,0.98,1.00
2008,10,17,2007,10,1.00,0.98,0.96,1.00,0.95,1.00
2008,10,17,2007,11,1.00,0.97,0.95,1.00,0.94,1.00
2008,10,17,2007,12,1.00,0.98,0.96,1.00,0.96,1.00
2008,10,17,2007,13,1.00,0.94,0.94,0.99,0.92,1.00
2008,10,17,2007,14,1.00,0.92,0.91,0.98,0.92,1.00
2008,10,17,2007,15,1.00,0.94,0.92,0.98,0.91,1.00
2008,10,17,2007,16,0.99,0.92,0.87,0.94,0.87,1.00
2008,10,17,2007,17,1.00,0.91,0.85,0.90,0.85,1.00
2008,10,17,2007,18,0.99,0.94,0.90,0.88,0.94,1.00
2008,10,17,2007,19,0.99,0.99,0.98,0.88,0.99,1.00
2008,10,17,2007,20,0.99,0.99,0.98,0.89,0.99,1.00
2008,10,17,2007,21,0.99,0.98,0.98,0.86,1.00,0.99
2008,10,17,2007,22,0.99,0.99,0.98,0.88,1.00,0.97
2008,10,17,2007,23,0.98,0.99,0.98,0.91,1.00,0.99
2008,10,18,2007,00,0.97,0.99,0.98,0.91,0.99,0.99
2008,10,18,2007,01,0.97,0.99,0.97,0.91,0.99,0.98
2008,10,18,2007,02,0.96,0.98,0.96,0.91,0.99,0.96
2008,10,18,2007,03,0.94,0.98,0.97,0.89,0.99,0.96
2008,10,18,2007,04,0.94,0.98,0.96,0.89,0.98,0.95
2008,10,18,2007,05,0.92,0.98,0.97,0.88,0.98,0.94
2008,10,18,2007,06,0.90,0.98,0.96,0.85,0.98,0.93
2008,10,18,2007,07,0.91,0.96,0.93,0.86,0.99,0.93
2008,10,18,2007,08,0.98,0.96,0.94,0.96,0.96,0.98
2008,10,18,2007,09,0.98,0.96,0.94,0.97,0.95,0.99
2008,10,18,2007,10,0.99,0.96,0.94,0.98,0.95,1.00
2008,10,18,2007,11,0.99,0.94,0.92,0.97,0.93,0.99
2008,10,18,2007,12,0.97,0.93,0.90,0.93,0.90,0.98
2008,10,18,2007,13,0.92,0.91,0.87,0.85,0.91,0.91
2008,10,18,2007,14,0.86,0.96,0.90,0.82,0.92,0.84
2008,10,18,2007,15,0.83,0.97,0.92,0.83,0.94,0.84
2008,10,18,2007,16,0.83,0.98,0.95,0.86,0.97,0.84
2008,10,18,2007,17,0.85,0.99,0.97,0.86,0.99,0.84
2008,10,18,2007,18,0.84,1.00,0.98,0.85,1.00,0.81
2008,10,18,2007,19,0.81,1.00,0.98,0.78,1.00,0.79
2008,10,18,2007,20,0.81,1.00,0.98,0.79,1.00,0.79
2008,10,18,2007,21,0.83,1.00,0.98,0.82,1.00,0.80
2008,10,18,2007,22,0.85,1.00,0.98,0.83,1.00,0.83
2008,10,18,2007,23,0.86,1.00,0.98,0.84,1.00,0.83
2008,10,19,2007,00,0.91,1.00,0.97,0.89,1.00,0.88
2008,10,19,2007,01,0.91,1.00,0.92,0.88,1.00,0.88
2008,10,19,2007,02,0.87,0.95,0.85,0.83,0.93,0.84
2008,10,19,2007,03,0.84,0.88,0.80,0.81,0.86,0.81
2008,10,19,2007,04,0.82,0.85,0.77,0.78,0.80,0.78
2008,10,19,2007,05,0.80,0.83,0.75,0.77,0.78,0.77
2008,10,19,2007,06,0.79,0.80,0.73,0.75,0.77,0.76
2008,10,19,2007,07,0.77,0.79,0.71,0.74,0.75,0.75
2008,10,19,2007,08,0.76,0.76,0.69,0.72,0.72,0.73
2008,10,19,2007,09,0.73,0.73,0.66,0.69,0.69,0.70
2008,10,19,2007,10,0.72,0.71,0.65,0.69,0.68,0.70
2008,10,19,2007,11,0.72,0.71,0.65,0.69,0.67,0.70
2008,10,19,2007,12,0.80,0.78,0.74,0.78,0.76,0.78
2008,10,19,2007,13,0.95,0.95,0.92,0.95,0.94,0.96
2008,10,19,2007,14,0.95,0.95,0.92,0.94,0.94,0.96
2008,10,19,2007,15,0.95,0.96,0.93,0.95,0.94,0.95
2008,10,19,2007,16,0.95,0.96,0.94,0.95,0.94,0.95
2008,10,19,2007,17,0.91,0.95,0.91,0.91,0.92,0.92
2008,10,19,2007,18,0.92,0.96,0.92,0.93,0.94,0.95
2008,10,19,2007,19,0.96,0.97,0.94,0.96,0.96,0.98
2008,10,19,2007,20,0.98,0.99,0.97,0.98,0.97,0.98
2008,10,19,2007,21,0.99,0.99,0.97,0.98,0.97,0.99
2008,10,19,2007,22,0.99,0.99,0.97,0.99,0.98,0.99
2008,10,19,2007,23,0.99,0.98,0.96,0.99,0.97,0.99
2008,10,20,2007,00,0.99,0.97,0.94,0.98,0.97,1.00
2008,10,20,2007,01,0.99,0.98,0.95,1.00,0.98,1.00
2008,10,20,2007,02,0.99,0.98,0.95,0.99,0.98,0.99
2008,10,20,2007,03,0.94,0.95,0.91,0.95,0.95,0.96
2008,10,20,2007,04,0.91,0.97,0.95,0.96,0.95,0.94
2008,10,20,2007,05,0.95,0.99,0.98,0.98,0.99,0.95
2008,10,20,2007,06,0.91,1.00,0.98,0.97,1.00,0.93
2008,10,20,2007,07,0.98,1.00,0.98,0.99,0.99,0.99
2008,10,20,2007,08,0.99,0.99,0.98,1.00,0.99,1.00
2008,10,20,2007,09,0.98,0.96,0.97,1.00,0.95,0.98
2008,10,20,2007,10,0.94,0.87,0.89,0.94,0.85,0.92
2008,10,20,2007,11,0.88,0.83,0.84,0.88,0.81,0.89
2008,10,20,2007,12,0.87,0.86,0.82,0.87,0.82,0.89
2008,10,20,2007,13,0.77,0.78,0.76,0.80,0.73,0.80
2008,10,20,2007,14,0.77,0.79,0.72,0.79,0.74,0.80
2008,10,20,2007,15,0.72,0.73,0.68,0.73,0.68,0.74
2008,10,20,2007,16,0.71,0.71,0.65,0.71,0.67,0.73
2008,10,20,2007,17,0.71,0.70,0.65,0.69,0.68,0.71
2008,10,20,2007,18,0.72,0.73,0.67,0.71,0.70,0.73
2008,10,20,2007,19,0.75,0.76,0.70,0.74,0.73,0.77
2008,10,20,2007,20,0.77,0.84,0.74,0.77,0.77,0.79
2008,10,20,2007,21,0.81,0.81,0.79,0.80,0.79,0.82
2008,10,20,2007,22,0.86,0.85,0.82,0.85,0.82,0.87
2008,10,20,2007,23,0.84,0.82,0.79,0.82,0.81,0.85
2008,10,21,2007,00,0.83,0.82,0.79,0.82,0.80,0.84
2008,10,21,2007,01,0.84,0.82,0.79,0.82,0.80,0.84
2008,10,21,2007,02,0.86,0.83,0.79,0.83,0.81,0.85
2008,10,21,2007,03,0.87,0.86,0.81,0.85,0.83,0.87
2008,10,21,2007,04,0.88,0.90,0.86,0.86,0.86,0.88
2008,10,21,2007,05,0.89,0.88,0.82,0.87,0.88,0.88
2008,10,21,2007,06,0.91,0.94,0.85,0.89,0.95,0.89
2008,10,21,2007,07,0.90,0.95,0.85,0.88,0.96,0.89
2008,10,21,2007,08,0.87,0.97,0.84,0.84,0.92,0.86
2008,10,21,2007,09,0.76,0.78,0.71,0.74,0.68,0.76
2008,10,21,2007,10,0.66,0.71,0.68,0.74,0.64,0.71
2008,10,21,2007,11,0.62,0.63,0.64,0.70,0.59,0.67
2008,10,21,2007,12,0.61,0.59,0.58,0.65,0.56,0.65
2008,10,21,2007,13,0.64,0.60,0.58,0.65,0.57,0.65
2008,10,21,2007,14,0.67,0.57,0.54,0.61,0.60,0.65
2008,10,21,2007,15,0.59,0.53,0.53,0.56,0.53,0.59
2008,10,21,2007,16,0.57,0.57,0.50,0.55,0.50,0.57
2008,10,21,2007,17,0.58,0.67,0.57,0.56,0.59,0.58
2008,10,21,2007,18,0.64,0.84,0.84,0.67,0.87,0.62
2008,10,21,2007,19,0.68,0.92,0.87,0.76,0.95,0.62
2008,10,21,2007,20,0.63,0.94,0.93,0.76,0.97,0.60
2008,10,21,2007,21,0.65,0.94,0.94,0.68,0.97,0.65
2008,10,21,2007,22,0.67,0.96,0.94,0.68,0.98,0.67
2008,10,21,2007,23,0.69,0.96,0.95,0.73,0.98,0.66
2008,10,22,2007,00,0.67,0.97,0.90,0.76,0.99,0.64
2008,10,22,2007,01,0.65,0.97,0.95,0.72,0.99,0.63
2008,10,22,2007,02,0.61,0.98,0.95,0.63,0.98,0.61
2008,10,22,2007,03,0.61,0.97,0.95,0.65,0.98,0.59
2008,10,22,2007,04,0.61,0.97,0.92,0.68,0.97,0.59
2008,10,22,2007,05,0.62,0.98,0.90,0.69,0.98,0.56
2008,10,22,2007,06,0.49,0.97,0.92,0.64,0.97,0.49
2008,10,22,2007,07,0.50,0.97,0.81,0.61,0.96,0.46
2008,10,22,2007,08,0.37,0.95,0.79,0.46,0.91,0.37
2008,10,22,2007,09,0.32,0.81,0.41,0.33,0.66,0.34
2008,10,22,2007,10,0.33,0.37,0.32,0.32,0.35,0.32
2008,10,22,2007,11,0.34,0.30,0.30,0.32,0.30,0.33
2008,10,22,2007,12,0.31,0.29,0.30,0.31,0.28,0.32
2008,10,22,2007,13,0.33,0.31,0.30,0.32,0.30,0.32
2008,10,22,2007,14,0.34,0.28,0.28,0.30,0.31,0.32
2008,10,22,2007,15,0.32,0.29,0.26,0.29,0.30,0.31
2008,10,22,2007,16,0.33,0.33,0.28,0.30,0.30,0.32
2008,10,22,2007,17,0.35,0.56,0.44,0.33,0.44,0.34
2008,10,22,2007,18,0.42,0.74,0.73,0.45,0.73,0.40
2008,10,22,2007,19,0.44,0.82,0.80,0.54,0.83,0.42
2008,10,22,2007,20,0.43,0.85,0.83,0.51,0.88,0.40
2008,10,22,2007,21,0.43,0.88,0.86,0.52,0.90,0.42
2008,10,22,2007,22,0.48,0.88,0.85,0.53,0.91,0.43
2008,10,22,2007,23,0.48,0.89,0.68,0.54,0.91,0.43
2008,10,23,2007,00,0.49,0.90,0.72,0.52,0.92,0.44
2008,10,23,2007,01,0.51,0.90,0.75,0.52,0.92,0.47
2008,10,23,2007,02,0.54,0.91,0.69,0.62,0.94,0.49
2008,10,23,2007,03,0.59,0.94,0.88,0.64,0.97,0.54
2008,10,23,2007,04,0.62,0.96,0.78,0.63,0.98,0.58
2008,10,23,2007,05,0.63,0.88,0.57,0.59,0.97,0.55
2008,10,23,2007,06,0.60,0.84,0.60,0.55,0.97,0.53
2008,10,23,2007,07,0.61,0.72,0.56,0.59,0.97,0.53
2008,10,23,2007,08,0.57,0.63,0.50,0.51,0.69,0.52
2008,10,23,2007,09,0.49,0.56,0.45,0.48,0.54,0.50
2008,10,23,2007,10,0.46,0.45,0.43,0.46,0.44,0.47
2008,10,23,2007,11,0.45,0.40,0.41,0.44,0.42,0.45
2008,10,23,2007,12,0.44,0.39,0.40,0.43,0.41,0.44
2008,10,23,2007,13,0.43,0.39,0.38,0.42,0.39,0.42
2008,10,23,2007,14,0.40,0.36,0.36,0.40,0.39,0.40
2008,10,23,2007,15,0.38,0.36,0.34,0.38,0.37,0.39
2008,10,23,2007,16,0.36,0.36,0.33,0.36,0.34,0.37
2008,10,23,2007,17,0.36,0.42,0.36,0.36,0.38,0.37
2008,10,23,2007,18,0.45,0.68,0.61,0.46,0.67,0.44
2008,10,23,2007,19,0.63,0.67,0.60,0.61,0.73,0.60
2008,10,23,2007,20,0.67,0.63,0.60,0.65,0.68,0.61
2008,10,23,2007,21,0.64,0.63,0.59,0.64,0.61,0.61
2008,10,23,2007,22,0.52,0.68,0.59,0.59,0.70,0.53
2008,10,23,2007,23,0.50,0.73,0.61,0.55,0.80,0.49
2008,10,24,2007,00,0.48,0.74,0.60,0.51,0.84,0.47
2008,10,24,2007,01,0.42,0.68,0.55,0.45,0.83,0.42
2008,10,24,2007,02,0.40,0.61,0.45,0.40,0.77,0.40
2008,10,24,2007,03,0.41,0.68,0.43,0.42,0.78,0.41
2008,10,24,2007,04,0.40,0.69,0.45,0.38,0.78,0.39
2008,10,24,2007,05,0.37,0.70,0.52,0.39,0.75,0.36
2008,10,24,2007,06,0.37,0.73,0.54,0.39,0.75,0.36
2008,10,24,2007,07,0.37,0.62,0.43,0.39,0.73,0.35
2008,10,24,2007,08,0.35,0.54,0.37,0.34,0.60,0.34
2008,10,24,2007,09,0.29,0.51,0.29,0.30,0.48,0.30
2008,10,24,2007,10,0.27,0.30,0.27,0.28,0.30,0.28
2008,10,24,2007,11,0.24,0.23,0.24,0.24,0.23,0.24
2008,10,24,2007,12,0.27,0.24,0.25,0.26,0.25,0.27
2008,10,24,2007,13,0.25,0.23,0.22,0.23,0.23,0.24
2008,10,24,2007,14,0.24,0.20,0.20,0.22,0.22,0.22
2008,10,24,2007,15,0.21,0.19,0.18,0.19,0.20,0.20
2008,10,24,2007,16,0.22,0.23,0.19,0.20,0.20,0.22
2008,10,24,2007,17,0.25,0.36,0.28,0.24,0.30,0.24
2008,10,24,2007,18,0.28,0.58,0.53,0.28,0.55,0.27
2008,10,24,2007,19,0.29,0.63,0.61,0.29,0.65,0.27
2008,10,24,2007,20,0.29,0.68,0.68,0.30,0.69,0.28
2008,10,24,2007,21,0.29,0.68,0.66,0.30,0.70,0.29
2008,10,24,2007,22,0.31,0.71,0.67,0.30,0.73,0.30
2008,10,24,2007,23,0.33,0.74,0.74,0.34,0.76,0.30
2008,10,25,2007,00,0.33,0.77,0.77,0.36,0.77,0.32
2008,10,25,2007,01,0.34,0.79,0.79,0.38,0.78,0.32
2008,10,25,2007,02,0.33,0.80,0.79,0.36,0.81,0.33
2008,10,25,2007,03,0.35,0.81,0.80,0.39,0.81,0.33
2008,10,25,2007,04,0.37,0.82,0.82,0.40,0.82,0.35
2008,10,25,2007,05,0.39,0.84,0.84,0.43,0.84,0.36
2008,10,25,2007,06,0.41,0.85,0.85,0.46,0.85,0.40
2008,10,25,2007,07,0.45,0.87,0.86,0.47,0.87,0.44
2008,10,25,2007,08,0.44,0.84,0.77,0.46,0.83,0.44
2008,10,25,2007,09,0.47,0.64,0.49,0.48,0.57,0.50
2008,10,25,2007,10,0.49,0.49,0.46,0.47,0.47,0.50
2008,10,25,2007,11,0.55,0.53,0.53,0.54,0.52,0.55
2008,10,25,2007,12,0.57,0.56,0.58,0.59,0.55,0.59
2008,10,25,2007,13,0.65,0.61,0.60,0.63,0.60,0.64
2008,10,25,2007,14,0.62,0.58,0.57,0.59,0.58,0.60
2008,10,25,2007,15,0.63,0.59,0.57,0.60,0.59,0.62
2008,10,25,2007,16,0.68,0.63,0.61,0.63,0.62,0.65
2008,10,25,2007,17,0.72,0.67,0.69,0.69,0.67,0.70
2008,10,25,2007,18,0.77,0.76,0.80,0.74,0.79,0.75
2008,10,25,2007,19,0.79,0.87,0.89,0.79,0.91,0.78
2008,10,25,2007,20,0.81,0.91,0.90,0.80,0.95,0.83
2008,10,25,2007,21,0.80,0.93,0.92,0.87,0.97,0.85
2008,10,25,2007,22,0.84,0.93,0.94,0.85,0.96,0.82
2008,10,25,2007,23,0.80,0.93,0.94,0.85,0.96,0.85
2008,10,26,2007,00,0.70,0.94,0.95,0.83,0.97,0.81
2008,10,26,2007,01,0.87,0.95,0.96,0.87,0.98,0.85
2008,10,26,2007,02,0.84,0.95,0.96,0.87,0.98,0.87
2008,10,26,2007,03,0.86,0.96,0.96,0.89,0.98,0.89
2008,10,26,2007,04,0.88,0.97,0.97,0.90,0.99,0.93
2008,10,26,2007,05,0.89,0.97,0.97,0.86,0.99,0.87
2008,10,26,2007,06,0.85,0.97,0.96,0.85,0.98,0.85
2008,10,26,2007,07,0.88,0.97,0.96,0.86,0.98,0.89
2008,10,26,2007,08,0.84,0.94,0.92,0.82,0.96,0.83
2008,10,26,2007,09,0.74,0.78,0.71,0.72,0.78,0.76
2008,10,26,2007,10,0.73,0.69,0.64,0.69,0.68,0.72
2008,10,26,2007,11,0.65,0.60,0.57,0.61,0.61,0.64
2008,10,26,2007,12,0.64,0.60,0.58,0.62,0.60,0.65
2008,10,26,2007,13,0.62,0.56,0.54,0.59,0.56,0.61
2008,10,26,2007,14,0.58,0.54,0.52,0.55,0.53,0.57
2008,10,26,2007,15,0.56,0.52,0.50,0.53,0.52,0.55
2008,10,26,2007,16,0.55,0.53,0.51,0.53,0.51,0.54
2008,10,26,2007,17,0.55,0.59,0.58,0.54,0.56,0.54
2008,10,26,2007,18,0.57,0.77,0.78,0.63,0.76,0.60
2008,10,26,2007,19,0.58,0.83,0.86,0.66,0.84,0.62
2008,10,26,2007,20,0.58,0.85,0.89,0.62,0.89,0.59
2008,10,26,2007,21,0.57,0.88,0.90,0.62,0.91,0.56
2008,10,26,2007,22,0.61,0.90,0.92,0.65,0.92,0.60
2008,10,26,2007,23,0.61,0.91,0.92,0.64,0.92,0.59
2008,10,27,2007,00,0.59,0.91,0.92,0.61,0.88,0.57
2008,10,27,2007,01,0.52,0.90,0.93,0.56,0.88,0.53
2008,10,27,2007,02,0.47,0.90,0.94,0.53,0.90,0.52
2008,10,27,2007,03,0.42,0.91,0.95,0.53,0.91,0.50
2008,10,27,2007,04,0.45,0.92,0.96,0.53,0.93,0.52
2008,10,27,2007,05,0.49,0.92,0.94,0.53,0.94,0.52
2008,10,27,2007,06,0.52,0.92,0.94,0.53,0.94,0.52
2008,10,27,2007,07,0.53,0.91,0.93,0.51,0.95,0.49
2008,10,27,2007,08,0.47,0.86,0.84,0.46,0.91,0.45
2008,10,27,2007,09,0.39,0.54,0.60,0.38,0.60,0.39
2008,10,27,2007,10,0.42,0.55,0.53,0.48,0.46,0.48
2008,10,27,2007,11,0.46,0.44,0.44,0.44,0.45,0.46
2008,10,27,2007,12,0.40,0.41,0.42,0.41,0.42,0.42
2008,10,27,2007,13,0.41,0.43,0.41,0.43,0.41,0.44
2008,10,27,2007,14,0.37,0.34,0.34,0.35,0.38,0.37
2008,10,27,2007,15,0.32,0.32,0.31,0.33,0.32,0.33
2008,10,27,2007,16,0.34,0.37,0.33,0.34,0.33,0.35
2008,10,27,2007,17,0.40,0.53,0.45,0.40,0.46,0.41
2008,10,27,2007,18,0.49,0.71,0.71,0.48,0.72,0.46
2008,10,27,2007,19,0.51,0.79,0.79,0.47,0.82,0.46
2008,10,27,2007,20,0.48,0.82,0.83,0.48,0.86,0.47
2008,10,27,2007,21,0.49,0.84,0.85,0.54,0.88,0.46
2008,10,27,2007,22,0.50,0.87,0.87,0.52,0.90,0.46
2008,10,27,2007,23,0.52,0.89,0.89,0.55,0.92,0.48
2008,10,28,2007,00,0.54,0.90,0.74,0.53,0.93,0.51
2008,10,28,2007,01,0.55,0.89,0.64,0.53,0.92,0.52
2008,10,28,2007,02,0.54,0.90,0.82,0.57,0.93,0.51
2008,10,28,2007,03,0.46,0.91,0.87,0.54,0.93,0.42
2008,10,28,2007,04,0.42,0.91,0.89,0.49,0.92,0.40
2008,10,28,2007,05,0.46,0.90,0.87,0.51,0.90,0.42
2008,10,28,2007,06,0.39,0.91,0.86,0.49,0.91,0.38
2008,10,28,2007,07,0.40,0.91,0.89,0.46,0.92,0.38
2008,10,28,2007,08,0.42,0.89,0.81,0.43,0.87,0.40
2008,10,28,2007,09,0.33,0.77,0.52,0.37,0.68,0.36
2008,10,28,2007,10,0.32,0.45,0.32,0.31,0.40,0.32
2008,10,28,2007,11,0.31,0.29,0.29,0.29,0.29,0.30
2008,10,28,2007,12,0.31,0.30,0.32,0.31,0.30,0.31
2008,10,28,2007,13,0.30,0.30,0.29,0.30,0.29,0.31
2008,10,28,2007,14,0.34,0.33,0.32,0.33,0.34,0.34
2008,10,28,2007,15,0.33,0.34,0.32,0.33,0.35,0.34
2008,10,28,2007,16,0.36,0.45,0.40,0.36,0.46,0.36
2008,10,28,2007,17,0.38,0.53,0.52,0.39,0.55,0.39
2008,10,28,2007,18,0.47,0.69,0.71,0.47,0.71,0.46
2008,10,28,2007,19,0.48,0.73,0.65,0.47,0.73,0.46
2008,10,28,2007,20,0.44,0.74,0.63,0.42,0.77,0.42
2008,10,28,2007,21,0.42,0.76,0.72,0.42,0.79,0.42
2008,10,28,2007,22,0.42,0.78,0.75,0.44,0.81,0.42
2008,10,28,2007,23,0.41,0.79,0.75,0.45,0.81,0.39
2008,10,29,2007,00,0.41,0.80,0.76,0.44,0.81,0.37
2008,10,29,2007,01,0.38,0.81,0.78,0.42,0.80,0.36
2008,10,29,2007,02,0.40,0.80,0.78,0.42,0.80,0.38
2008,10,29,2007,03,0.43,0.81,0.79,0.44,0.82,0.41
2008,10,29,2007,04,0.46,0.83,0.80,0.50,0.85,0.43
2008,10,29,2007,05,0.49,0.84,0.82,0.50,0.87,0.49
2008,10,29,2007,06,0.53,0.87,0.84,0.53,0.90,0.51
2008,10,29,2007,07,0.55,0.89,0.88,0.56,0.92,0.53
2008,10,29,2007,08,0.57,0.84,0.78,0.57,0.91,0.56
2008,10,29,2007,09,0.54,0.63,0.53,0.53,0.66,0.54
2008,10,29,2007,10,0.48,0.49,0.44,0.46,0.45,0.47
2008,10,29,2007,11,0.48,0.43,0.44,0.46,0.43,0.47
2008,10,29,2007,12,0.59,0.55,0.54,0.57,0.55,0.58
2008,10,29,2007,13,0.71,0.67,0.67,0.69,0.66,0.69
2008,10,29,2007,14,0.67,0.63,0.64,0.69,0.62,0.65
2008,10,29,2007,15,0.58,0.54,0.54,0.56,0.54,0.57
2008,10,29,2007,16,0.63,0.59,0.55,0.59,0.58,0.61
2008,10,29,2007,17,0.72,0.70,0.69,0.68,0.72,0.70
2008,10,29,2007,18,0.68,0.83,0.84,0.74,0.87,0.69
2008,10,29,2007,19,0.67,0.89,0.91,0.69,0.92,0.66
2008,10,29,2007,20,0.73,0.92,0.94,0.72,0.96,0.71
2008,10,29,2007,21,0.76,0.85,0.82,0.75,0.89,0.76
2008,10,29,2007,22,0.89,0.84,0.83,0.85,0.84,0.87
2008,10,29,2007,23,0.99,0.96,0.96,0.98,0.96,0.98
2008,10,30,2007,00,0.99,0.97,0.96,0.98,0.97,0.97
2008,10,30,2007,01,0.99,0.98,0.97,0.97,0.98,0.96
2008,10,30,2007,02,0.98,0.98,0.97,0.96,0.98,0.96
2008,10,30,2007,03,0.98,0.98,0.97,0.96,0.99,0.95
2008,10,30,2007,04,0.98,0.98,0.98,0.97,0.99,0.97
2008,10,30,2007,05,0.99,0.98,0.98,0.98,0.99,0.98
2008,10,30,2007,06,0.99,0.98,0.98,0.99,0.99,0.99
2008,10,30,2007,07,1.00,0.98,0.98,0.99,0.98,0.99
2008,10,30,2007,08,1.00,0.98,0.98,0.99,0.98,1.00
2008,10,30,2007,09,0.99,0.96,0.94,0.97,0.94,0.99
2008,10,30,2007,10,0.95,0.94,0.92,0.94,0.91,0.96
2008,10,30,2007,11,0.88,0.90,0.87,0.87,0.85,0.89
2008,10,30,2007,12,0.82,0.79,0.80,0.83,0.73,0.80
2008,10,30,2007,13,0.70,0.69,0.67,0.70,0.65,0.71
2008,10,30,2007,14,0.66,0.62,0.59,0.65,0.63,0.67
2008,10,30,2007,15,0.55,0.55,0.52,0.56,0.54,0.57
2008,10,30,2007,16,0.49,0.50,0.45,0.48,0.46,0.49
2008,10,30,2007,17,0.55,0.62,0.55,0.53,0.57,0.54
2008,10,30,2007,18,0.59,0.83,0.82,0.60,0.74,0.59
2008,10,30,2007,19,0.48,0.91,0.84,0.51,0.88,0.50
2008,10,30,2007,20,0.29,0.85,0.61,0.26,0.84,0.25
2008,10,30,2007,21,0.24,0.78,0.80,0.23,0.69,0.23
2008,10,30,2007,22,0.21,0.76,0.65,0.21,0.65,0.22
2008,10,30,2007,23,0.18,0.78,0.72,0.16,0.72,0.23
2008,10,31,2007,00,0.15,0.77,0.79,0.23,0.68,0.18
2008,10,31,2007,01,0.23,0.79,0.80,0.21,0.69,0.21
2008,10,31,2007,02,0.31,0.82,0.84,0.32,0.76,0.33
2008,10,31,2007,03,0.35,0.83,0.83,0.40,0.84,0.33
2008,10,31,2007,04,0.35,0.86,0.86,0.44,0.86,0.35
2008,10,31,2007,05,0.36,0.86,0.88,0.44,0.85,0.37
2008,10,31,2007,06,0.36,0.86,0.88,0.39,0.86,0.36
2008,10,31,2007,07,0.40,0.85,0.89,0.46,0.85,0.33
2008,10,31,2007,08,0.36,0.85,0.85,0.39,0.85,0.31
2008,10,31,2007,09,0.31,0.75,0.44,0.32,0.60,0.29
2008,10,31,2007,10,0.34,0.41,0.30,0.32,0.35,0.33
2008,10,31,2007,11,0.35,0.32,0.32,0.34,0.33,0.36
2008,10,31,2007,12,0.28,0.25,0.27,0.26,0.26,0.28
2008,10,31,2007,13,0.24,0.24,0.24,0.24,0.23,0.24
2008,10,31,2007,14,0.25,0.22,0.22,0.23,0.24,0.24
2008,10,31,2007,15,0.25,0.24,0.22,0.23,0.24,0.25
2008,10,31,2007,16,0.30,0.34,0.28,0.27,0.29,0.31
2008,10,31,2007,17,0.33,0.53,0.46,0.31,0.48,0.32
2008,10,31,2007,18,0.37,0.70,0.75,0.41,0.74,0.37
2008,10,31,2007,19,0.39,0.80,0.77,0.48,0.84,0.39
2008,10,31,2007,20,0.42,0.82,0.77,0.48,0.84,0.34
2008,10,31,2007,21,0.41,0.83,0.69,0.45,0.82,0.34
2008,10,31,2007,22,0.37,0.82,0.72,0.39,0.82,0.35
2008,10,31,2007,23,0.37,0.79,0.68,0.38,0.81,0.37
2008,11,01,2007,00,0.37,0.81,0.77,0.38,0.82,0.36
2008,11,01,2007,01,0.32,0.82,0.79,0.38,0.82,0.30
2008,11,01,2007,02,0.32,0.81,0.80,0.35,0.79,0.30
2008,11,01,2007,03,0.33,0.81,0.80,0.38,0.78,0.33
2008,11,01,2007,04,0.34,0.83,0.81,0.39,0.80,0.35
2008,11,01,2007,05,0.36,0.83,0.80,0.37,0.80,0.38
2008,11,01,2007,06,0.37,0.83,0.82,0.40,0.81,0.36
2008,11,01,2007,07,0.41,0.81,0.83,0.44,0.80,0.36
2008,11,01,2007,08,0.41,0.80,0.80,0.44,0.79,0.44
2008,11,01,2007,09,0.45,0.65,0.57,0.44,0.60,0.45
2008,11,01,2007,10,0.43,0.49,0.45,0.46,0.45,0.46
2008,11,01,2007,11,0.45,0.42,0.42,0.45,0.43,0.46
2008,11,01,2007,12,0.45,0.41,0.43,0.44,0.41,0.46
2008,11,01,2007,13,0.42,0.38,0.37,0.40,0.38,0.41
2008,11,01,2007,14,0.36,0.31,0.32,0.34,0.34,0.35
2008,11,01,2007,15,0.32,0.29,0.29,0.30,0.31,0.32
2008,11,01,2007,16,0.33,0.32,0.30,0.31,0.31,0.32
2008,11,01,2007,17,0.37,0.45,0.40,0.36,0.42,0.37
2008,11,01,2007,18,0.38,0.66,0.69,0.40,0.67,0.38
2008,11,01,2007,19,0.39,0.75,0.78,0.50,0.78,0.37
2008,11,01,2007,20,0.38,0.78,0.81,0.44,0.80,0.38
2008,11,01,2007,21,0.35,0.82,0.79,0.39,0.78,0.38
2008,11,01,2007,22,0.31,0.81,0.80,0.34,0.77,0.32
2008,11,01,2007,23,0.31,0.81,0.81,0.34,0.78,0.32
2008,11,02,2007,00,0.30,0.80,0.83,0.36,0.79,0.30
2008,11,02,2007,01,0.32,0.80,0.81,0.37,0.79,0.33
2008,11,02,2007,02,0.35,0.81,0.84,0.42,0.81,0.38
2008,11,02,2007,03,0.37,0.84,0.84,0.43,0.84,0.41
