water_year,month,day,calendar_year,hour,sme2_ws_m/s,smf1_ws_m/s,smg1_ws_m/s,smg2_ws_m/s,smm1_ws_m/s,smm2_ws_m/s
2008,10,14,2007,19, 0.5, 0.5, 0.5, 0.6, 0.5, 2.9
2008,10,14,2007,20, 0.7, 0.5, 0.5, 1.2, 0.5, 3.0
2008,10,14,2007,21, 1.2, 0.5, 0.7, 1.5, 0.6, 3.6
2008,10,14,2007,22, 1.4, 0.5, 1.0, 1.8, 0.9, 3.7
2008,10,14,2007,23, 1.1, 0.6, 0.9, 1.0, 1.3, 3.7
2008,10,15,2007,00, 1.1, 0.6, 0.6, 0.5, 0.5, 3.7
2008,10,15,2007,01, 1.4, 0.5, 0.5, 1.6, 0.5, 3.1
2008,10,15,2007,02, 1.6, 0.5, 0.5, 1.7, 0.5, 3.4
2008,10,15,2007,03, 1.2, 0.5, 0.5, 0.9, 0.5, 4.0
2008,10,15,2007,04, 1.4, 0.5, 0.6, 1.7, 0.5, 3.6
2008,10,15,2007,05, 1.7, 0.5, 1.0, 1.0, 0.5, 3.2
2008,10,15,2007,06, 1.0, 0.5, 0.7, 1.4, 0.5, 2.8
2008,10,15,2007,07, 1.0, 0.5, 0.5, 1.3, 0.5, 3.0
2008,10,15,2007,08, 1.5, 1.0, 1.2, 1.1, 0.8, 3.5
2008,10,15,2007,09, 1.5, 0.9, 1.0, 1.7, 2.1, 3.4
2008,10,15,2007,10, 1.9, 1.1, 1.1, 2.1, 1.5, 3.0
2008,10,15,2007,11, 1.8, 0.9, 1.2, 2.2, 1.2, 2.6
2008,10,15,2007,12, 2.1, 0.9, 1.1, 2.2, 1.4, 2.5
2008,10,15,2007,13, 2.6, 1.0, 1.4, 2.5, 1.4, 2.8
2008,10,15,2007,14, 2.8, 0.9, 1.4, 2.8, 1.3, 2.7
2008,10,15,2007,15, 3.1, 0.7, 1.5, 2.9, 1.4, 3.5
2008,10,15,2007,16, 3.6, 0.7, 1.4, 2.8, 1.1, 4.0
2008,10,15,2007,17, 3.0, 0.5, 0.9, 2.4, 0.5, 3.3
2008,10,15,2007,18, 1.9, 0.5, 0.5, 1.2, 0.5, 2.1
2008,10,15,2007,19, 1.2, 0.5, 0.5, 0.9, 0.5, 1.6
2008,10,15,2007,20, 0.5, 0.5, 0.5, 0.6, 0.5, 0.9
2008,10,15,2007,21, 1.3, 0.5, 0.5, 0.6, 0.5, 1.5
2008,10,15,2007,22, 3.3, 0.5, 0.9, 2.5, 1.1, 3.9
2008,10,15,2007,23, 2.1, 0.5, 0.5, 2.2, 0.6, 2.5
2008,10,16,2007,00, 2.2, 0.5, 0.5, 1.8, 0.5, 1.9
2008,10,16,2007,01, 2.4, 0.5, 0.5, 2.2, 0.5, 2.2
2008,10,16,2007,02, 2.7, 0.5, 0.5, 2.2, 0.5, 2.4
2008,10,16,2007,03, 2.3, 0.5, 0.5, 2.1, 0.5, 2.0
2008,10,16,2007,04, 2.2, 0.5, 0.5, 1.7, 0.5, 2.0
2008,10,16,2007,05, 2.0, 0.5, 0.5, 1.6, 0.5, 1.9
2008,10,16,2007,06, 1.8, 0.5, 0.5, 1.3, 0.5, 1.6
2008,10,16,2007,07, 2.5, 0.5, 0.5, 2.2, 0.5, 2.4
2008,10,16,2007,08, 1.6, 0.5, 0.5, 1.4, 0.5, 1.5
2008,10,16,2007,09, 2.1, 0.5, 0.6, 1.7, 0.7, 2.0
2008,10,16,2007,10, 2.8, 0.8, 1.4, 2.4, 1.4, 2.8
2008,10,16,2007,11, 2.9, 0.9, 1.3, 2.5, 1.4, 2.8
2008,10,16,2007,12, 3.1, 1.1, 1.7, 3.0, 1.3, 3.0
2008,10,16,2007,13, 4.3, 1.1, 2.1, 3.7, 1.8, 4.5
2008,10,16,2007,14, 4.3, 1.0, 2.1, 3.5, 1.6, 4.5
2008,10,16,2007,15, 4.2, 0.9, 1.8, 3.4, 1.4, 4.4
2008,10,16,2007,16, 4.6, 1.0, 1.7, 3.6, 1.9, 5.2
2008,10,16,2007,17, 3.8, 0.7, 1.4, 3.2, 1.4, 4.5
2008,10,16,2007,18, 3.1, 0.5, 0.9, 2.7, 1.0, 3.8
2008,10,16,2007,19, 1.3, 0.5, 0.5, 1.3, 0.5, 2.0
2008,10,16,2007,20, 0.9, 0.5, 0.5, 1.1, 0.5, 1.2
2008,10,16,2007,21, 2.1, 0.5, 0.7, 2.0, 0.5, 2.5
2008,10,16,2007,22, 1.6, 0.5, 0.5, 1.3, 0.5, 1.6
2008,10,16,2007,23, 2.1, 0.5, 0.7, 2.0, 0.5, 2.8
2008,10,17,2007,00, 1.4, 0.5, 0.5, 0.9, 0.5, 1.9
2008,10,17,2007,01, 2.7, 0.5, 0.5, 2.0, 0.6, 3.5
2008,10,17,2007,02, 1.7, 0.5, 0.5, 1.2, 0.5, 2.1
2008,10,17,2007,03, 2.3, 0.5, 0.5, 1.2, 0.5, 2.3
2008,10,17,2007,04, 2.6, 0.5, 0.5, 1.4, 0.6, 3.0
2008,10,17,2007,05, 1.5, 0.5, 0.5, 0.8, 0.5, 1.8
2008,10,17,2007,06, 0.8, 0.5, 0.5, 0.5, 0.5, 1.1
2008,10,17,2007,07, 0.9, 0.5, 0.5, 0.5, 0.5, 1.1
2008,10,17,2007,08, 1.4, 0.5, 0.5, 0.7, 0.5, 1.4
2008,10,17,2007,09, 2.6, 0.5, 0.5, 1.9, 1.0, 3.1
2008,10,17,2007,10, 2.6, 0.5, 0.7, 2.4, 0.8, 3.4
2008,10,17,2007,11, 3.6, 0.5, 0.7, 2.8, 1.1, 3.6
2008,10,17,2007,12, 3.2, 0.5, 1.2, 3.3, 1.1, 4.6
2008,10,17,2007,13, 3.7, 0.6, 1.2, 4.3, 2.0, 5.1
2008,10,17,2007,14, 3.2, 0.5, 0.9, 4.4, 1.7, 4.8
2008,10,17,2007,15, 3.6, 0.5, 1.3, 4.2, 1.5, 4.5
2008,10,17,2007,16, 4.4, 0.8, 1.5, 4.4, 1.3, 4.6
2008,10,17,2007,17, 3.5, 0.6, 0.9, 3.6, 1.0, 4.3
2008,10,17,2007,18, 2.5, 0.5, 0.5, 1.6, 0.5, 2.1
2008,10,17,2007,19, 2.5, 0.5, 0.5, 0.7, 0.5, 1.5
2008,10,17,2007,20, 0.9, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,17,2007,21, 1.7, 0.5, 0.5, 1.0, 0.5, 1.6
2008,10,17,2007,22, 1.9, 0.5, 0.5, 1.0, 0.5, 1.7
2008,10,17,2007,23, 0.5, 0.5, 0.5, 0.9, 0.5, 0.5
2008,10,18,2007,00, 0.5, 0.5, 0.5, 1.3, 0.5, 0.6
2008,10,18,2007,01, 0.5, 0.5, 0.5, 1.5, 0.5, 0.5
2008,10,18,2007,02, 0.5, 0.5, 0.5, 1.5, 0.5, 0.7
2008,10,18,2007,03, 0.9, 0.5, 0.5, 1.3, 0.5, 1.0
2008,10,18,2007,04, 1.0, 0.5, 0.5, 1.6, 0.5, 1.5
2008,10,18,2007,05, 1.4, 0.5, 0.5, 1.7, 0.5, 1.8
2008,10,18,2007,06, 1.8, 0.5, 0.5, 1.9, 0.5, 2.3
2008,10,18,2007,07, 1.7, 0.5, 0.5, 2.0, 0.5, 2.2
2008,10,18,2007,08, 2.0, 0.5, 0.5, 2.1, 0.5, 2.5
2008,10,18,2007,09, 1.9, 0.5, 0.5, 2.2, 0.5, 2.6
2008,10,18,2007,10, 1.8, 0.5, 0.5, 1.9, 0.5, 2.3
2008,10,18,2007,11, 1.9, 0.5, 0.5, 1.8, 0.6, 2.3
2008,10,18,2007,12, 1.6, 0.5, 0.5, 1.7, 0.5, 2.5
2008,10,18,2007,13, 2.0, 0.5, 0.5, 1.9, 0.5, 2.2
2008,10,18,2007,14, 1.7, 0.5, 0.5, 1.2, 0.5, 1.5
2008,10,18,2007,15, 1.2, 0.5, 0.5, 1.5, 0.5, 1.5
2008,10,18,2007,16, 1.1, 0.5, 0.5, 1.5, 0.5, 1.3
2008,10,18,2007,17, 1.9, 0.5, 0.5, 1.2, 0.5, 2.2
2008,10,18,2007,18, 2.4, 0.5, 0.5, 1.2, 0.5, 2.3
2008,10,18,2007,19, 3.3, 0.5, 0.5, 2.0, 0.5, 2.8
2008,10,18,2007,20, 3.2, 0.5, 0.5, 2.0, 0.5, 2.9
2008,10,18,2007,21, 2.7, 0.5, 0.5, 1.4, 0.5, 2.2
2008,10,18,2007,22, 3.0, 0.5, 0.5, 1.9, 0.5, 2.6
2008,10,18,2007,23, 3.0, 0.5, 0.5, 1.8, 0.5, 2.7
2008,10,19,2007,00, 3.0, 0.5, 0.5, 2.4, 0.5, 2.8
2008,10,19,2007,01, 3.8, 0.6, 0.7, 3.1, 0.5, 3.4
2008,10,19,2007,02, 5.0, 1.0, 0.9, 4.1, 1.0, 4.3
2008,10,19,2007,03, 5.6, 1.2, 0.7, 4.2, 1.0, 4.8
2008,10,19,2007,04, 5.5, 1.2, 1.0, 4.7, 1.4, 5.3
2008,10,19,2007,05, 5.1, 1.0, 0.8, 4.3, 1.2, 4.7
2008,10,19,2007,06, 5.4, 1.2, 1.0, 4.4, 1.1, 4.8
2008,10,19,2007,07, 4.6, 1.0, 0.7, 3.7, 1.0, 4.2
2008,10,19,2007,08, 5.9, 1.1, 1.3, 4.6, 1.4, 5.2
2008,10,19,2007,09, 6.3, 1.1, 1.5, 4.9, 1.6, 5.5
2008,10,19,2007,10, 6.4, 1.2, 2.4, 5.2, 1.8, 5.7
2008,10,19,2007,11, 6.2, 1.0, 2.3, 4.9, 1.4, 5.5
2008,10,19,2007,12, 5.5, 1.1, 2.2, 4.5, 1.8, 5.4
2008,10,19,2007,13, 3.5, 0.7, 1.3, 3.0, 1.0, 3.4
2008,10,19,2007,14, 1.8, 0.5, 0.5, 1.9, 0.5, 2.2
2008,10,19,2007,15, 1.4, 0.5, 0.5, 1.2, 0.5, 1.3
2008,10,19,2007,16, 2.0, 0.5, 0.5, 2.0, 0.7, 2.4
2008,10,19,2007,17, 3.7, 0.5, 0.5, 3.1, 1.0, 3.4
2008,10,19,2007,18, 3.4, 0.5, 0.5, 2.4, 0.8, 3.2
2008,10,19,2007,19, 3.2, 0.5, 0.5, 1.6, 0.5, 2.3
2008,10,19,2007,20, 2.8, 0.5, 0.5, 1.7, 0.5, 3.0
2008,10,19,2007,21, 2.1, 0.5, 0.5, 1.0, 0.5, 1.7
2008,10,19,2007,22, 2.2, 0.5, 0.5, 1.2, 0.5, 2.0
2008,10,19,2007,23, 3.5, 0.5, 0.5, 2.2, 0.9, 3.5
2008,10,20,2007,00, 5.1, 1.1, 2.1, 4.6, 1.9, 5.0
2008,10,20,2007,01, 4.6, 0.7, 1.5, 3.8, 1.4, 4.3
2008,10,20,2007,02, 2.7, 0.5, 0.5, 1.7, 0.5, 2.0
2008,10,20,2007,03, 4.6, 0.5, 0.5, 2.4, 0.5, 2.8
2008,10,20,2007,04, 2.7, 0.5, 0.5, 0.9, 0.5, 1.8
2008,10,20,2007,05, 0.5, 0.5, 0.5, 0.5, 0.5, 0.7
2008,10,20,2007,06, 1.5, 0.5, 0.5, 0.5, 0.5, 0.9
2008,10,20,2007,07, 0.7, 0.5, 0.5, 0.7, 0.5, 0.8
2008,10,20,2007,08, 3.9, 0.6, 0.7, 3.3, 1.4, 4.3
2008,10,20,2007,09, 4.9, 0.8, 1.6, 4.4, 1.8, 5.0
2008,10,20,2007,10, 4.6, 1.0, 1.9, 5.0, 2.1, 5.3
2008,10,20,2007,11, 6.1, 1.4, 2.3, 5.8, 2.4, 6.5
2008,10,20,2007,12, 5.8, 1.5, 2.6, 6.0, 2.6, 6.7
2008,10,20,2007,13, 5.8, 1.3, 2.7, 5.4, 2.4, 6.6
2008,10,20,2007,14, 5.0, 1.3, 2.8, 4.9, 2.3, 5.7
2008,10,20,2007,15, 5.7, 1.5, 2.7, 6.1, 2.7, 7.0
2008,10,20,2007,16, 5.8, 1.4, 2.9, 6.2, 2.6, 7.1
2008,10,20,2007,17, 5.0, 1.1, 2.0, 5.7, 2.1, 6.1
2008,10,20,2007,18, 4.0, 0.6, 1.5, 3.9, 1.3, 4.1
2008,10,20,2007,19, 3.9, 0.5, 1.2, 3.6, 1.0, 4.0
2008,10,20,2007,20, 3.0, 0.5, 0.5, 2.3, 0.5, 2.9
2008,10,20,2007,21, 3.4, 0.6, 0.5, 3.1, 0.8, 3.6
2008,10,20,2007,22, 3.8, 0.5, 1.0, 3.0, 1.2, 3.7
2008,10,20,2007,23, 3.8, 0.5, 1.0, 3.4, 1.0, 3.6
2008,10,21,2007,00, 4.1, 0.5, 0.8, 3.4, 1.3, 3.8
2008,10,21,2007,01, 4.1, 0.6, 1.0, 3.4, 1.4, 3.8
2008,10,21,2007,02, 4.4, 0.9, 1.8, 4.0, 1.6, 4.2
2008,10,21,2007,03, 3.1, 0.5, 0.8, 2.0, 0.9, 2.8
2008,10,21,2007,04, 2.1, 0.5, 0.5, 1.3, 0.5, 1.6
2008,10,21,2007,05, 1.3, 0.5, 0.5, 1.5, 0.5, 1.4
2008,10,21,2007,06, 2.3, 0.5, 0.5, 1.9, 0.5, 1.9
2008,10,21,2007,07, 2.4, 0.5, 0.5, 2.2, 0.5, 2.2
2008,10,21,2007,08, 2.4, 0.5, 0.5, 1.3, 0.5, 2.1
2008,10,21,2007,09, 2.3, 0.7, 0.9, 2.0, 1.1, 2.0
2008,10,21,2007,10, 1.8, 0.6, 0.8, 1.5, 1.1, 1.6
2008,10,21,2007,11, 1.4, 0.7, 1.1, 1.6, 1.1, 1.7
2008,10,21,2007,12, 1.8, 0.9, 0.7, 2.1, 1.1, 2.0
2008,10,21,2007,13, 2.2, 0.8, 0.7, 2.1, 1.2, 2.1
2008,10,21,2007,14, 2.1, 0.9, 0.8, 2.0, 1.1, 2.5
2008,10,21,2007,15, 2.3, 0.7, 0.7, 1.9, 1.4, 2.6
2008,10,21,2007,16, 1.9, 0.5, 0.5, 1.6, 0.7, 1.8
2008,10,21,2007,17, 1.2, 0.5, 0.5, 0.8, 0.5, 1.2
2008,10,21,2007,18, 0.5, 0.5, 0.5, 0.7, 0.5, 0.5
2008,10,21,2007,19, 0.5, 0.5, 0.5, 1.0, 0.5, 0.7
2008,10,21,2007,20, 0.5, 0.5, 0.5, 1.6, 0.5, 0.5
2008,10,21,2007,21, 0.8, 0.5, 0.5, 1.3, 0.5, 0.8
2008,10,21,2007,22, 0.8, 0.5, 0.5, 1.0, 0.5, 0.8
2008,10,21,2007,23, 0.7, 0.5, 0.5, 1.3, 0.5, 0.8
2008,10,22,2007,00, 0.6, 0.5, 0.5, 1.3, 0.5, 0.9
2008,10,22,2007,01, 0.5, 0.5, 0.5, 1.3, 0.5, 0.8
2008,10,22,2007,02, 0.9, 0.5, 0.5, 0.8, 0.5, 0.7
2008,10,22,2007,03, 0.5, 0.5, 0.5, 1.3, 0.5, 0.6
2008,10,22,2007,04, 0.5, 0.5, 0.5, 1.2, 0.5, 1.0
2008,10,22,2007,05, 0.5, 0.5, 0.5, 1.4, 0.5, 0.9
2008,10,22,2007,06, 0.5, 0.5, 0.5, 1.3, 0.5, 0.5
2008,10,22,2007,07, 0.5, 0.5, 0.5, 1.2, 0.5, 0.7
2008,10,22,2007,08, 0.5, 0.5, 0.5, 0.7, 0.5, 0.5
2008,10,22,2007,09, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,22,2007,10, 1.0, 0.5, 0.5, 0.9, 0.5, 0.9
2008,10,22,2007,11, 1.5, 0.6, 0.5, 1.3, 0.8, 1.3
2008,10,22,2007,12, 1.7, 0.7, 0.5, 1.5, 0.8, 1.6
2008,10,22,2007,13, 1.9, 0.9, 0.6, 1.7, 0.9, 1.9
2008,10,22,2007,14, 1.8, 0.7, 0.6, 1.6, 1.0, 2.1
2008,10,22,2007,15, 1.7, 0.5, 0.5, 1.3, 0.8, 1.8
2008,10,22,2007,16, 1.3, 0.5, 0.5, 1.0, 0.5, 1.5
2008,10,22,2007,17, 0.7, 0.5, 0.5, 0.5, 0.5, 0.7
2008,10,22,2007,18, 0.5, 0.5, 0.5, 0.9, 0.5, 0.5
2008,10,22,2007,19, 0.5, 0.5, 0.5, 1.5, 0.5, 0.5
2008,10,22,2007,20, 0.5, 0.5, 0.5, 1.2, 0.5, 0.6
2008,10,22,2007,21, 0.5, 0.5, 0.5, 1.5, 0.5, 0.5
2008,10,22,2007,22, 0.5, 0.5, 0.5, 1.4, 0.5, 1.0
2008,10,22,2007,23, 0.5, 0.5, 0.5, 1.2, 0.5, 1.3
2008,10,23,2007,00, 0.5, 0.5, 0.5, 1.3, 0.5, 1.4
2008,10,23,2007,01, 0.5, 0.5, 0.5, 1.0, 0.5, 1.5
2008,10,23,2007,02, 0.5, 0.5, 0.5, 1.6, 0.5, 1.2
2008,10,23,2007,03, 0.5, 0.5, 0.5, 1.2, 0.5, 0.7
2008,10,23,2007,04, 0.7, 0.5, 0.5, 1.1, 0.5, 2.1
2008,10,23,2007,05, 0.8, 0.5, 0.9, 0.7, 0.5, 2.8
2008,10,23,2007,06, 0.8, 0.5, 0.5, 0.7, 0.5, 2.9
2008,10,23,2007,07, 0.7, 0.7, 0.8, 0.7, 0.5, 3.7
2008,10,23,2007,08, 0.7, 1.1, 0.6, 1.0, 1.0, 3.0
2008,10,23,2007,09, 1.0, 0.7, 0.5, 1.6, 1.1, 2.4
2008,10,23,2007,10, 1.2, 0.6, 0.5, 2.0, 0.7, 2.1
2008,10,23,2007,11, 1.8, 1.0, 0.8, 2.6, 1.4, 2.9
2008,10,23,2007,12, 2.1, 1.0, 1.1, 3.2, 1.5, 3.4
2008,10,23,2007,13, 2.4, 1.3, 1.3, 3.6, 1.7, 3.3
2008,10,23,2007,14, 1.9, 1.2, 1.0, 3.3, 1.8, 3.8
2008,10,23,2007,15, 1.9, 1.2, 1.1, 3.4, 1.6, 3.6
2008,10,23,2007,16, 1.7, 0.9, 0.8, 2.7, 1.3, 3.5
2008,10,23,2007,17, 1.2, 0.5, 0.5, 2.1, 0.5, 2.5
2008,10,23,2007,18, 1.2, 0.5, 0.5, 1.3, 0.5, 2.1
2008,10,23,2007,19, 1.0, 0.8, 0.7, 1.5, 0.7, 2.6
2008,10,23,2007,20, 0.8, 1.4, 1.1, 1.4, 1.4, 4.1
2008,10,23,2007,21, 1.0, 1.4, 1.1, 1.1, 1.5, 4.0
2008,10,23,2007,22, 1.7, 0.9, 0.8, 1.1, 0.5, 3.6
2008,10,23,2007,23, 1.3, 0.5, 0.5, 1.0, 0.5, 3.1
2008,10,24,2007,00, 1.4, 0.5, 0.5, 1.0, 0.5, 3.1
2008,10,24,2007,01, 2.1, 0.6, 0.5, 1.2, 0.5, 3.6
2008,10,24,2007,02, 1.9, 0.5, 0.6, 1.0, 0.5, 3.7
2008,10,24,2007,03, 2.3, 0.5, 0.6, 0.9, 0.5, 3.4
2008,10,24,2007,04, 1.7, 0.5, 0.5, 1.9, 0.5, 2.9
2008,10,24,2007,05, 1.8, 0.5, 0.5, 1.5, 0.5, 2.9
2008,10,24,2007,06, 1.4, 0.5, 0.5, 1.7, 0.5, 2.6
2008,10,24,2007,07, 1.4, 0.6, 0.6, 1.7, 0.5, 3.1
2008,10,24,2007,08, 1.8, 0.5, 0.5, 1.7, 0.5, 3.1
2008,10,24,2007,09, 0.8, 0.5, 0.5, 1.3, 0.6, 1.8
2008,10,24,2007,10, 1.4, 0.5, 0.5, 1.5, 1.0, 2.5
2008,10,24,2007,11, 1.9, 0.7, 0.5, 1.8, 0.9, 2.0
2008,10,24,2007,12, 2.5, 0.7, 0.6, 2.6, 1.2, 2.4
2008,10,24,2007,13, 3.0, 1.0, 1.1, 3.0, 1.4, 3.1
2008,10,24,2007,14, 2.9, 0.8, 1.0, 3.1, 1.3, 2.9
2008,10,24,2007,15, 3.4, 0.8, 1.1, 2.8, 1.3, 3.3
2008,10,24,2007,16, 3.1, 0.5, 0.7, 2.5, 0.8, 3.0
2008,10,24,2007,17, 2.1, 0.5, 0.5, 1.4, 0.5, 1.8
2008,10,24,2007,18, 1.4, 0.5, 0.5, 0.8, 0.5, 1.4
2008,10,24,2007,19, 0.8, 0.6, 0.5, 0.8, 0.5, 0.8
2008,10,24,2007,20, 0.7, 0.6, 0.5, 1.5, 0.5, 0.7
2008,10,24,2007,21, 1.6, 0.5, 0.5, 1.2, 0.6, 0.9
2008,10,24,2007,22, 1.3, 0.5, 0.5, 0.5, 0.5, 1.1
2008,10,24,2007,23, 1.0, 0.6, 0.5, 0.7, 0.5, 0.8
2008,10,25,2007,00, 0.5, 0.6, 0.5, 1.6, 0.5, 0.6
2008,10,25,2007,01, 0.5, 0.6, 0.5, 1.7, 0.5, 0.5
2008,10,25,2007,02, 0.8, 0.5, 0.5, 1.4, 0.5, 0.7
2008,10,25,2007,03, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2008,10,25,2007,04, 0.5, 0.6, 0.5, 1.4, 0.5, 0.5
2008,10,25,2007,05, 0.5, 0.5, 0.5, 1.4, 0.5, 0.5
2008,10,25,2007,06, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5
2008,10,25,2007,07, 0.5, 0.5, 0.5, 0.7, 0.5, 0.5
2008,10,25,2007,08, 0.5, 0.5, 0.5, 0.6, 0.5, 0.5
2008,10,25,2007,09, 0.6, 0.5, 0.5, 1.0, 0.5, 1.2
2008,10,25,2007,10, 1.4, 0.5, 0.5, 1.4, 0.9, 1.7
2008,10,25,2007,11, 1.5, 0.6, 0.7, 1.6, 0.7, 1.6
2008,10,25,2007,12, 1.8, 0.8, 0.9, 1.9, 1.1, 1.8
2008,10,25,2007,13, 1.7, 0.6, 0.6, 1.7, 0.9, 1.7
2008,10,25,2007,14, 1.2, 0.5, 0.6, 1.2, 0.8, 1.3
2008,10,25,2007,15, 1.0, 0.5, 0.9, 1.4, 0.6, 1.5
2008,10,25,2007,16, 1.1, 0.5, 0.5, 0.9, 0.7, 0.8
2008,10,25,2007,17, 1.6, 0.5, 0.7, 0.6, 1.0, 1.6
2008,10,25,2007,18, 1.8, 0.5, 0.5, 0.9, 0.5, 1.1
2008,10,25,2007,19, 1.3, 0.5, 0.5, 0.8, 0.5, 0.7
2008,10,25,2007,20, 0.8, 0.5, 0.5, 0.9, 0.5, 0.8
2008,10,25,2007,21, 1.0, 0.5, 0.5, 0.6, 0.5, 0.8
2008,10,25,2007,22, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,25,2007,23, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,00, 1.8, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,01, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,02, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,03, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,04, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,05, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,06, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,07, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,08, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5
2008,10,26,2007,09, 0.6, 0.5, 0.5, 1.0, 0.5, 0.9
2008,10,26,2007,10, 1.0, 0.5, 0.5, 1.0, 0.6, 1.1
2008,10,26,2007,11, 1.3, 0.7, 0.5, 1.2, 0.9, 1.3
2008,10,26,2007,12, 1.3, 0.8, 0.7, 1.6, 1.0, 1.7
2008,10,26,2007,13, 1.4, 0.7, 0.5, 1.6, 0.9, 1.8
2008,10,26,2007,14, 1.2, 0.5, 0.5, 1.3, 0.7, 1.5
2008,10,26,2007,15, 0.8, 0.5, 0.5, 1.3, 0.6, 1.4
2008,10,26,2007,16, 1.6, 0.5, 0.5, 1.3, 0.5, 1.4
2008,10,26,2007,17, 1.9, 0.5, 0.5, 1.3, 0.5, 2.2
2008,10,26,2007,18, 1.7, 0.5, 0.5, 0.5, 0.5, 1.1
2008,10,26,2007,19, 1.7, 0.5, 0.5, 0.5, 0.5, 1.4
2008,10,26,2007,20, 1.3, 0.5, 0.5, 0.7, 0.5, 1.3
2008,10,26,2007,21, 1.3, 0.5, 0.5, 0.5, 0.5, 1.2
2008,10,26,2007,22, 1.2, 0.5, 0.5, 0.5, 0.5, 1.2
2008,10,26,2007,23, 1.7, 0.5, 0.5, 0.7, 0.5, 1.5
2008,10,27,2007,00, 1.4, 0.5, 0.5, 0.9, 0.5, 1.5
2008,10,27,2007,01, 0.9, 0.5, 0.5, 0.8, 0.5, 0.5
2008,10,27,2007,02, 1.1, 0.5, 0.5, 1.2, 0.5, 0.6
2008,10,27,2007,03, 1.5, 0.5, 0.5, 1.2, 0.5, 0.6
2008,10,27,2007,04, 1.1, 0.5, 0.5, 1.1, 0.5, 1.1
2008,10,27,2007,05, 1.3, 0.5, 0.5, 0.9, 0.5, 1.6
2008,10,27,2007,06, 1.3, 0.5, 0.5, 0.7, 0.5, 1.6
2008,10,27,2007,07, 0.9, 0.5, 0.5, 0.9, 0.5, 2.0
2008,10,27,2007,08, 1.2, 0.5, 0.5, 0.9, 0.5, 2.6
2008,10,27,2007,09, 1.5, 0.5, 0.5, 1.5, 0.5, 3.1
2008,10,27,2007,10, 1.5, 0.7, 0.5, 1.3, 0.9, 1.9
2008,10,27,2007,11, 1.4, 0.6, 0.5, 1.3, 1.0, 1.2
2008,10,27,2007,12, 1.6, 0.8, 0.6, 2.0, 1.2, 1.8
2008,10,27,2007,13, 1.3, 0.7, 0.5, 1.5, 1.1, 1.7
2008,10,27,2007,14, 1.6, 0.5, 0.5, 1.8, 1.0, 1.9
2008,10,27,2007,15, 1.7, 0.6, 0.6, 2.2, 1.0, 2.1
2008,10,27,2007,16, 1.3, 0.5, 0.5, 1.5, 0.6, 1.4
2008,10,27,2007,17, 0.9, 0.5, 0.5, 1.1, 0.5, 1.3
2008,10,27,2007,18, 0.6, 0.5, 0.5, 0.5, 0.5, 2.0
2008,10,27,2007,19, 0.5, 0.5, 0.5, 0.9, 0.5, 1.9
2008,10,27,2007,20, 1.0, 0.5, 0.5, 1.4, 0.5, 1.6
2008,10,27,2007,21, 0.6, 0.5, 0.5, 1.6, 0.5, 0.9
2008,10,27,2007,22, 0.5, 0.5, 0.5, 1.1, 0.5, 0.8
2008,10,27,2007,23, 0.5, 0.5, 0.5, 1.4, 0.5, 1.3
2008,10,28,2007,00, 0.9, 0.5, 0.5, 1.5, 0.5, 2.6
2008,10,28,2007,01, 1.0, 0.5, 0.5, 1.7, 0.5, 2.3
2008,10,28,2007,02, 0.7, 0.5, 0.5, 1.5, 0.5, 1.4
2008,10,28,2007,03, 0.5, 0.5, 0.5, 1.3, 0.5, 0.9
2008,10,28,2007,04, 0.5, 0.6, 0.5, 1.3, 0.5, 1.1
2008,10,28,2007,05, 0.5, 0.5, 0.5, 1.3, 0.5, 1.1
2008,10,28,2007,06, 0.5, 0.6, 0.5, 1.9, 0.5, 0.8
2008,10,28,2007,07, 0.5, 0.7, 0.5, 1.6, 0.5, 0.9
2008,10,28,2007,08, 0.7, 0.5, 0.5, 1.3, 0.5, 2.0
2008,10,28,2007,09, 0.5, 0.5, 0.5, 1.0, 0.7, 1.2
2008,10,28,2007,10, 1.1, 0.5, 0.5, 0.9, 0.5, 1.2
2008,10,28,2007,11, 1.6, 0.5, 0.5, 1.4, 0.7, 1.5
2008,10,28,2007,12, 2.1, 0.7, 0.5, 1.7, 1.0, 2.0
2008,10,28,2007,13, 2.2, 0.7, 0.5, 1.7, 1.1, 1.9
